# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	429945	431483	-	CR182_00592	cls	cardiolipin synthase	EC:2.7.8.-, GO:0008808, GO:0016780, GO:0032049, KEGG:K06131, SO:0001217, UniRef:UniRef50_R4UK23, UniRef:UniRef90_A0A0K2JIC1
contig_1	tRNA	431599	431689	-	CR182_00593	trnS	tRNA-Ser(gct)	SO:0000269
contig_1	cds	431763	433355	-	CR182_00594	ktrB	Potassium uptake protein KtrB	SO:0001217, UniRef:UniRef50_W0GS18, UniRef:UniRef90_A0A0K2JIT6
contig_1	cds	433458	434159	+	CR182_00595	ktrA	Potassium uptake protein KtrA	SO:0001217, UniRef:UniRef50_W0GMF4, UniRef:UniRef90_A0A0K2JID1
contig_1	cds	434170	437082	-	CR182_00596		hypothetical protein	PFAM:PF01425.27, PFAM:PF02637.23, PFAM:PF02934.20
contig_1	cds	437084	437377	-	CR182_00597	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	GO:0006424, GO:0006450, GO:0030956, GO:0050567, SO:0001217, UniRef:UniRef50_A0A0H3XNA0, UniRef:UniRef90_Q14L38
contig_1	cds	437379	439379	-	CR182_00598	ligA	NAD-dependent DNA ligase LigA	EC:6.5.1.2, GO:0003677, GO:0003911, GO:0005829, GO:0006260, GO:0006281, GO:0006288, GO:0046872, SO:0001217, UniRef:UniRef50_Q14L37, UniRef:UniRef90_Q14L37
contig_1	cds	439533	439985	+	CR182_00599		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313D2B67, UniRef:UniRef90_UPI00313D2B67
contig_1	cds	439843	441015	-	CR182_00600		(pseudo) Transmembrane protein	SO:0001217, UniRef:UniRef50_W0GSA3, UniRef:UniRef90_A0A432ZWQ1
contig_1	cds	441129	441506	-	CR182_00601		(pseudo) PTS system glucose-specific IIA component	SO:0001217, UniRef:UniRef50_P45618, UniRef:UniRef90_A0A0K2JID0
contig_1	cds	441510	441611	-	CR182_00602		hypothetical protein	
contig_1	cds	441701	441991	-	CR182_00603		DUF3899 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ4EKW2, UniRef:UniRef90_A0A432ZWY9
contig_1	cds	442048	443781	-	CR182_00604		Phosphoenolpyruvate-protein phosphotransferase	SO:0001217, UniRef:UniRef50_P45617, UniRef:UniRef90_Q6XK09
contig_1	cds	443954	444178	-	CR182_00605		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000F8E15B7
contig_1	cds	444525	444728	-	CR182_00606		hypothetical protein	
contig_1	cds	444700	444846	-	CR182_00607		hypothetical protein	PFAM:PF02826.25
contig_1	cds	444925	445017	-	CR182_00608		hypothetical protein	
contig_1	cds	445129	445527	-	CR182_00609		NAD(P)-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_UPI001F4E05B2, UniRef:UniRef90_UPI001F4E05B2
contig_1	cds	445540	446148	-	CR182_00610		AEC family transporter	SO:0001217, UniRef:UniRef50_UPI001F54219B, UniRef:UniRef90_UPI001FE32A27
contig_1	cds	446230	446760	-	CR182_00611		AEC family transporter	SO:0001217, UniRef:UniRef50_UPI00313D6D7E, UniRef:UniRef90_UPI001FE2CA16
contig_1	cds	446839	446943	+	CR182_00612		hypothetical protein	
contig_1	cds	446983	447132	+	CR182_00613		transposase	SO:0001217, UniRef:UniRef50_UPI00313B2429
contig_1	cds	447447	447755	+	CR182_00614		(pseudo) IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2P6FDM5, UniRef:UniRef90_A0A2P6FDM5
contig_1	cds	448764	449198	+	CR182_00615	rplK	50S ribosomal protein L11	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_P47327, UniRef:UniRef90_Q14L25
contig_1	cds	449201	449887	+	CR182_00616	rplA	50S ribosomal protein L1	GO:0003723, GO:0003735, GO:0006412, GO:0015934, SO:0001217, UniRef:UniRef50_Q6F0K8, UniRef:UniRef90_A0A2P6FGB4
contig_1	cds	449911	450078	-	CR182_00617		(pseudo) Hypothetical transmembrane protein	SO:0001217, UniRef:UniRef50_Q14L27, UniRef:UniRef90_Q14L27
contig_1	cds	450323	450460	-	CR182_00618		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_1	cds	450542	450697	+	CR182_00619		Transposase family protein	SO:0001217, UniRef:UniRef50_A0A433ER99
contig_1	cds	450789	450956	+	CR182_00620		(pseudo) DDE Tnp4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A433ERG5, UniRef:UniRef90_A0A433ERB4
contig_1	cds	451149	451286	+	CR182_00621		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_1	cds	451559	451801	-	CR182_00622		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD65E0
contig_1	cds	451875	452054	+	CR182_00623		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00209CA79B, UniRef:UniRef90_UPI00209CA79B
contig_1	cds	452292	452846	+	CR182_00624		(pseudo) IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2S8NUK1, UniRef:UniRef90_UPI0020A01FF6
contig_1	cds	453102	453806	+	CR182_00625		ISLre2 family transposase	SO:0001217, UniRef:UniRef50_A0A432ZVP4
contig_1	cds	454029	454160	-	CR182_00626		hypothetical protein	
contig_1	cds	454331	454666	+	CR182_00627		hypothetical protein	
contig_1	cds	454910	455290	-	CR182_00628		DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S8NSQ0
contig_1	cds	455396	455785	+	CR182_00629		hypothetical protein	
contig_1	cds	455868	456191	-	CR182_00630		hypothetical protein	
contig_1	cds	456605	457156	-	CR182_00631		5-formyltetrahydrofolate cyclo-ligase	SO:0001217, UniRef:UniRef50_Q14L13
contig_1	cds	457156	458568	-	CR182_00632	sufB	Fe-S cluster assembly protein SufB	GO:0016226, KEGG:K09014, SO:0001217, UniRef:UniRef50_O32162, UniRef:UniRef90_A0A0K2JEM7
contig_1	cds	458589	459041	-	CR182_00633	sufU	Fe-S cluster assembly sulfur transfer protein SufU	GO:0005198, GO:0016226, SO:0001217, UniRef:UniRef50_W6APH5, UniRef:UniRef90_UPI0037DD3335
contig_1	cds	459042	460274	-	CR182_00634		Putative cysteine desulfurase protein	SO:0001217, UniRef:UniRef50_A0A0H3XLA8, UniRef:UniRef90_Q14L10
contig_1	cds	460274	461104	-	CR182_00635		ABC-type iron-sulfur cluster assembly transport system permease protein	SO:0001217, UniRef:UniRef50_R4UK76, UniRef:UniRef90_A0A0K2JF38
contig_1	cds	461107	461358	-	CR182_00636		hypothetical protein	
contig_1	cds	461451	461921	-	CR182_00637	sufC	Fe-S cluster assembly ATPase SufC	SO:0001217, UniRef:UniRef50_A0A2G6DM60
contig_1	cds	462111	463772	+	CR182_00638		(pseudo) Lipoprotein	SO:0001217, UniRef:UniRef50_A0A2P6FAG4, UniRef:UniRef90_A0A0K2JEM2
contig_1	cds	463756	464352	+	CR182_00639		hypothetical protein	
contig_1	cds	464352	465005	+	CR182_00640		hypothetical protein	
contig_1	cds	464980	466065	+	CR182_00641		(pseudo) Lipoprotein	SO:0001217, UniRef:UniRef50_W0GMT0, UniRef:UniRef90_A0A0K2JEM6
contig_1	cds	466158	466574	+	CR182_00642		HIT domain-containing protein	SO:0001217, UniRef:UniRef50_W6AN59, UniRef:UniRef90_A0A2S8NU85
contig_1	cds	466730	467452	+	CR182_00643		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2K8P483, UniRef:UniRef90_UPI00209C7762
contig_1	cds	467890	468996	-	CR182_00644		Thiol peroxidase	SO:0001217, UniRef:UniRef50_Q14L04, UniRef:UniRef90_Q14L04
contig_1	cds	469000	470820	-	CR182_00645	clpC	ATP-dependent Clp protease ATP-binding subunit ClpC	SO:0001217, UniRef:UniRef50_A0A2P6FAF5, UniRef:UniRef90_A0A2P6FAF5
contig_1	cds	470879	471412	-	CR182_00646		(pseudo) DUF3450 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A432ZWR7, UniRef:UniRef90_A0A432ZWR7
contig_1	cds	471478	471975	-	CR182_00647		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030CDF296, UniRef:UniRef90_UPI0030CDF296
contig_1	cds	471976	474348	-	CR182_00648		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0K2JEM1, UniRef:UniRef90_A0A0K2JEM1
contig_1	cds	474369	478241	-	CR182_00649		ATP-dependent RecD-like DNA helicase	SO:0001217, UniRef:UniRef50_A0A2P6FAB0
contig_1	cds	478353	478754	-	CR182_00650	rpsI	30S ribosomal protein S9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02996, SO:0001217, UniRef:UniRef50_A0A0L0UJF1, UniRef:UniRef90_R4UK88
contig_1	cds	478766	479206	-	CR182_00651	rplM	50S ribosomal protein L13	GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0017148, GO:0022625, KEGG:K02871, SO:0001217, UniRef:UniRef50_Q14KZ8, UniRef:UniRef90_Q14KZ8
contig_1	cds	479318	480559	-	CR182_00652		Serine hydroxymethyltransferase	EC:2.1.2.1, KEGG:K00600, SO:0001217, UniRef:UniRef50_P47634, UniRef:UniRef90_Q14KZ7
contig_1	cds	480645	481601	-	CR182_00653		ECF transporter S component	SO:0001217, UniRef:UniRef50_W0GQY3, UniRef:UniRef90_A0A0K2JEL5
contig_1	cds	482050	482265	-	CR182_00654		(pseudo) uracil-DNA glycosylase family protein	EC:3.2.2.27, KEGG:K03648, SO:0001217, UniRef:UniRef50_UPI001EF75D1D, UniRef:UniRef90_UPI001EF75D1D
contig_1	cds	482602	482739	-	CR182_00655		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_1	cds	483007	483345	-	CR182_00656		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FCQ3
contig_1	cds	483505	484011	+	CR182_00657		hypothetical protein	
contig_1	cds	484012	484119	+	CR182_00658		hypothetical protein	
contig_1	cds	484097	484732	+	CR182_00659		hypothetical protein	
contig_1	cds	485127	485327	-	CR182_00660		hypothetical protein	
contig_1	cds	485442	485831	-	CR182_00661		Transposase	SO:0001217, UniRef:UniRef50_A0AAI9T3E2
contig_1	cds	486004	486294	-	CR182_00662		(pseudo) DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S8NRA7, UniRef:UniRef50_A0A3S0RSQ6, UniRef:UniRef90_A0A3S0RSQ6
contig_1	cds	486671	486811	-	CR182_00663		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DDD88F, UniRef:UniRef90_UPI0037DDD88F
contig_1	cds	486871	487080	+	CR182_00664		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00148B29C4
contig_1	cds	487156	487248	+	CR182_00665		hypothetical protein	
contig_1	cds	487261	487653	+	CR182_00666		hypothetical protein	
contig_1	cds	487640	487870	+	CR182_00667		hypothetical protein	
contig_1	cds	488332	490131	+	CR182_00668		Adhesin P123	SO:0001217, UniRef:UniRef50_A0A2P6FC95
contig_1	cds	490264	490473	+	CR182_00669		hypothetical protein	
contig_1	cds	490511	490930	+	CR182_00670		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_1	cds	491198	491335	+	CR182_00671		hypothetical protein	
contig_1	cds	491501	491917	+	CR182_00672		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030D47502, UniRef:UniRef90_UPI0030CBFF44
contig_1	cds	493938	494153	-	CR182_00673		hypothetical protein	
contig_1	cds	494394	494549	-	CR182_00674		hypothetical protein	
contig_1	cds	494559	494786	-	CR182_00675		hypothetical protein	
contig_1	cds	495055	495285	-	CR182_00676		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8A0
contig_1	cds	496192	496503	-	CR182_00677		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD4F22, UniRef:UniRef90_UPI0032B30293
contig_1	cds	496552	497211	-	CR182_00678		(pseudo) PBSX family phage terminase large subunit	SO:0001217, UniRef:UniRef50_A0A432ZVQ3, UniRef:UniRef50_A0A433EQB9, UniRef:UniRef90_A0A433EQB9, UniRef:UniRef90_UPI0013319273
contig_1	cds	497635	497829	-	CR182_00679		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JH17
contig_1	cds	497938	498390	+	CR182_00680		(pseudo) IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2P6FEL6, UniRef:UniRef50_UPI0030CC5D40, UniRef:UniRef90_A0A2P6FEL6
contig_1	cds	499254	499544	-	CR182_00681		DUF3137 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0030D16EDC
contig_1	cds	499548	499886	-	CR182_00682		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313C64C1, UniRef:UniRef90_UPI0032B2EF15
contig_1	cds	499828	500205	-	CR182_00683		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4ED185, UniRef:UniRef90_UPI001F4ED185
contig_1	cds	500606	500839	-	CR182_00684	lemA	(pseudo) LemA family protein	KEGG:K03744, SO:0001217, UniRef:UniRef50_Q14QA3, UniRef:UniRef90_UPI0032B1BF28
contig_1	cds	500850	501050	+	CR182_00685		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD2D2F, UniRef:UniRef90_UPI0037DD2D2F
contig_1	cds	501040	502230	-	CR182_00686	tuf	elongation factor Tu	GO:0003746, GO:0005525, GO:0006414, RefSeq:WP_348736040.1, SO:0001217, UniParc:UPI0032B19D18, UniRef:UniRef100_UPI0032B19D18, UniRef:UniRef50_O66429, UniRef:UniRef90_A0A0K2JIQ7
contig_1	cds	502349	504427	-	CR182_00687	fusA	elongation factor G	GO:0003746, GO:0005525, GO:0006414, KEGG:K02355, SO:0001217, UniRef:UniRef50_Q2NJ19, UniRef:UniRef90_UPI0030CF5A20
contig_1	cds	504450	504830	-	CR182_00688	rpsG	30S ribosomal protein S7	GO:0003735, GO:0006412, GO:0015935, KEGG:K02992, SO:0001217, UniRef:UniRef50_P21469, UniRef:UniRef90_R4U2S8
contig_1	cds	504854	505366	-	CR182_00689	rpsL	30S ribosomal protein S12	GO:0003735, GO:0006412, GO:0015935, KEGG:K02950, SO:0001217, UniRef:UniRef50_P0A0H0, UniRef:UniRef90_A0AAI9T3V5
contig_1	cds	505501	507015	-	CR182_00690		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_W4VKS5
contig_1	cds	506972	509254	-	CR182_00691	rpoC	(pseudo) DNA-directed RNA polymerase subunit beta'	COG:COG0086, COG:K, EC:2.7.7.6, GO:0003677, GO:0003899, GO:0006351, SO:0001217, UniRef:UniRef50_Q6F0L8, UniRef:UniRef90_A0A0K2JIR0
contig_1	cds	509268	513176	-	CR182_00692	rpoB	DNA-directed RNA polymerase subunit beta	EC:2.7.7.6, GO:0000428, GO:0001054, GO:0001055, GO:0001056, GO:0001057, GO:0001058, GO:0001066, GO:0003677, GO:0003899, GO:0006351, GO:0032549, KEGG:K03043, SO:0001217, UniRef:UniRef50_Q6F0L7, UniRef:UniRef90_P47767
contig_1	cds	513353	513454	-	CR182_00693		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_UPI0018AD5917
contig_1	cds	513918	514310	-	CR182_00694		hypothetical protein	
contig_1	cds	514594	514731	-	CR182_00695		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_1	cds	515036	515419	-	CR182_00696		IS5 family transposase	SO:0001217, UniRef:UniRef50_A0A3S0USN0
contig_1	cds	515457	515852	-	CR182_00697		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD4277, UniRef:UniRef90_UPI0037DD4277
contig_1	cds	515957	516253	-	CR182_00698		(pseudo) Hypothetical lipoprotein transmembrane	SO:0001217, UniRef:UniRef50_Q14QD0, UniRef:UniRef90_UPI00326A9047
contig_1	cds	516358	517272	-	CR182_00699		Putative abc transporter permease component transmembrane protein	KEGG:K23536, SO:0001217, UniRef:UniRef50_W0GJV2, UniRef:UniRef90_Q14QD1
contig_1	cds	517272	519410	-	CR182_00700		Hypothetical abc transporter permease component transmembrane protein	SO:0001217, UniRef:UniRef50_W0GPI5, UniRef:UniRef90_Q14QD2
contig_1	cds	519394	520959	-	CR182_00701		Abc transporter atp binding component abc transporter protein	KEGG:K23537, SO:0001217, UniRef:UniRef50_A0A2P6FG06, UniRef:UniRef90_Q14QD3
contig_1	cds	520976	522163	-	CR182_00702		ABC-type transport system substrate-binding protein	KEGG:K07335, SO:0001217, UniRef:UniRef50_W0GK32, UniRef:UniRef90_A0A345DPH8
contig_1	cds	522644	525583	-	CR182_00703		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A3S0TMD7, UniRef:UniRef90_A0A3S0TMD7
contig_1	cds	525603	526601	-	CR182_00704		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0H3XK14, UniRef:UniRef90_A0AAJ4EHZ6
contig_1	cds	526717	527088	-	CR182_00705		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1J0TZB4
contig_1	cds	527100	527642	-	CR182_00706		L-threonylcarbamoyladenylate synthase	SO:0001217, UniRef:UniRef50_A0A0H3XLL3, UniRef:UniRef90_A0A0K2JIT3
contig_1	cds	527674	529083	-	CR182_00707		Polypeptide chain release factor methylase	SO:0001217, UniRef:UniRef50_A0A1J0TZA7, UniRef:UniRef90_A0A0K2JJS3
contig_1	cds	529119	529976	-	CR182_00708	prmC	peptide chain release factor N(5)-glutamine methyltransferase	EC:2.1.1.297, GO:0006412, GO:0008757, GO:0018364, SO:0001217, UniRef:UniRef50_R4U2Q4, UniRef:UniRef90_A0A0K2JJ93
contig_1	cds	529976	531052	-	CR182_00709	prfA	peptide chain release factor 1	GO:0003747, GO:0006415, KEGG:K02835, SO:0001217, UniRef:UniRef50_A5IZH6, UniRef:UniRef90_A0A1J0TZA5
contig_1	cds	531157	531465	-	CR182_00710		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DPI7, UniRef:UniRef90_UPI0032B2C275
contig_1	cds	531480	532064	-	CR182_00711		thymidine kinase	EC:2.7.1.21, GO:0004797, GO:0005524, KEGG:K00857, SO:0001217, UniRef:UniRef50_A0A8T3U0R6, UniRef:UniRef90_A0A0K2JIT5
contig_1	cds	532067	533029	-	CR182_00712	nrnA	Bifunctional oligoribonuclease/PAP phosphatase NrnA	EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, SO:0001217, UniRef:UniRef50_A0A2P6FAC9, UniRef:UniRef90_Q14QE4
contig_1	cds	533084	534967	-	CR182_00713		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_R4U2Q3, UniRef:UniRef90_A0A0K2JJS7
contig_1	cds	535146	535451	-	CR182_00714	rpmE	50S ribosomal protein L31	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_W6AKI7, UniRef:UniRef90_Q14QE6
contig_1	cds	535536	536180	-	CR182_00715		Hypothetical nadph nitroreductase oxidoreductase protein	SO:0001217, UniRef:UniRef50_A0A2P6FAA5, UniRef:UniRef90_Q14QE7
contig_1	cds	536209	536988	-	CR182_00716		FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0A0K2JIU2, UniRef:UniRef90_UPI002FE15C97
contig_1	cds	536981	537544	-	CR182_00717		(pseudo) FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_UPI0037DC477D, UniRef:UniRef90_UPI0037DC477D
contig_1	cds	537711	538337	-	CR182_00718		(pseudo) cation:dicarboxylate symporter family transporter	SO:0001217, UniRef:UniRef50_UPI002AC343A2, UniRef:UniRef90_UPI002AC343A2
contig_1	cds	538427	538879	+	CR182_00719		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_1	cds	539116	539244	+	CR182_00720		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_1	cds	539424	539633	-	CR182_00721		hypothetical protein	
contig_1	cds	539736	539996	-	CR182_00722		ABC transporter	SO:0001217, UniRef:UniRef50_A0A345DPJ8
contig_1	cds	540089	540313	-	CR182_00723	rpsR	30S ribosomal protein S18	COG:COG0238, COG:J, GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02963, SO:0001217, UniRef:UniRef50_P66457, UniRef:UniRef90_R4U2N0
contig_1	cds	540332	540772	-	CR182_00724		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_Q6MUK5, UniRef:UniRef90_Q14QG0
contig_1	cds	541062	541244	-	CR182_00725	rpsF	(pseudo) 30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, SO:0001217, UniRef:UniRef50_UPI0030D05AE0, UniRef:UniRef90_UPI0030D05AE0
contig_1	cds	541358	542044	-	CR182_00726		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	SO:0001217, UniRef:UniRef50_A0A2P6F9Z0, UniRef:UniRef90_A0A0K2JJC8
contig_1	cds	542045	543049	-	CR182_00727	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, SO:0001217, UniRef:UniRef50_W0GN65, UniRef:UniRef90_Q14QG3
contig_1	cds	543058	543327	-	CR182_00728		Aminoacyl-tRNA synthetase class II (D/K/N) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I0EQK6
contig_1	cds	543437	543556	+	CR182_00729		hypothetical protein	PFAM:PF00152.25
contig_1	cds	543565	543678	+	CR182_00730		hypothetical protein	
contig_1	cds	545012	545293	+	CR182_00731		(pseudo) 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	SO:0001217, UniRef:UniRef50_UPI0030D60C2B, UniRef:UniRef90_UPI0030D60C2B
contig_1	cds	545482	545982	+	CR182_00732		hypothetical protein	PFAM:PF01250.22
contig_1	cds	546124	546621	+	CR182_00733		hypothetical protein	
contig_1	cds	546708	546977	+	CR182_00734		ABC transporter	SO:0001217, UniRef:UniRef50_A0A345DPJ8
contig_1	cds	546985	547293	+	CR182_00735		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DCC70C, UniRef:UniRef90_UPI0037DCC70C
contig_1	cds	547654	548292	-	CR182_00736		IS5 family transposase	SO:0001217, UniRef:UniRef50_A0A3S0USN0
contig_1	cds	548382	549008	+	CR182_00737		(pseudo) cation:dicarboxylate symporter family transporter	SO:0001217, UniRef:UniRef50_UPI002AC343A2, UniRef:UniRef90_UPI002AC343A2
contig_1	cds	549175	549738	+	CR182_00738		(pseudo) FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_UPI0037DC477D, UniRef:UniRef90_UPI0037DC477D
contig_1	cds	549946	550512	+	CR182_00739		NADH oxidase	SO:0001217, UniRef:UniRef50_A0A345DPJ3
contig_1	cds	550541	551185	+	CR182_00740		Hypothetical nadph nitroreductase oxidoreductase protein	SO:0001217, UniRef:UniRef50_A0A2P6FAA5, UniRef:UniRef90_Q14QE7
contig_1	cds	551270	551575	+	CR182_00741	rpmE	50S ribosomal protein L31	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_W6AKI7, UniRef:UniRef90_Q14QE6
contig_1	cds	551754	552467	+	CR182_00742		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_W6AJT6
contig_2	cds	327	587	-	CR182_00743		(pseudo) Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DRJ2, UniRef:UniRef50_A0A3S0TSQ6, UniRef:UniRef90_A0A3S0STM1
contig_2	cds	902	1090	-	CR182_00744		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030CD8D6B
contig_2	cds	1103	1363	-	CR182_00745		(pseudo) Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_W0GQI2, UniRef:UniRef90_A0A0K2JJP0
contig_2	cds	1413	1508	-	CR182_00746		(pseudo) Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGG6, UniRef:UniRef90_A0A345DLT9
contig_2	cds	1635	1865	-	CR182_00747		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4D0F96, UniRef:UniRef90_UPI001F4D0F96
contig_2	cds	1994	2335	-	CR182_00748		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGG4
contig_2	cds	2352	2573	-	CR182_00749		Plectrovirus-related protein	SO:0001217, UniRef:UniRef50_Q14MU9
contig_2	cds	2586	2702	-	CR182_00750		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FDJ3
contig_2	cds	5023	5277	+	CR182_00751		Gfo/Idh/MocA family protein	SO:0001217, UniRef:UniRef50_UPI00313B913E, UniRef:UniRef90_UPI0037DCD2F6
contig_2	cds	5942	6271	-	CR182_00752		Hypothetical oxidoreductase c-terminal truncated oxidoreductase protein	SO:0001217, UniRef:UniRef50_Q14ML7
contig_2	cds	9231	9506	+	CR182_00753		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGU8, UniRef:UniRef90_UPI0030D050A8
contig_2	cds	9470	9961	+	CR182_00754		Tc1-like transposase DDE domain-containing protein	SO:0001217, UniRef:UniRef50_W0GKL4, UniRef:UniRef90_W0GKL4
contig_2	cds	9942	10340	+	CR182_00755		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_W0GQI2, UniRef:UniRef90_A0A0K2JJP0
contig_2	cds	10351	10809	+	CR182_00756		Phage protein	SO:0001217, UniRef:UniRef50_A0A3S0T7H9, UniRef:UniRef90_A0A432ZVL6
contig_2	cds	10827	12053	+	CR182_00757		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_A0A433ETQ0
contig_2	cds	12091	13686	+	CR182_00758		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FFI8, UniRef:UniRef90_A0A2P6FER1
